V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174
149,1,1,0.999254565680977,0.964103937798046,1,1,0.977611983784822,0.952976004580452,0.941832359165411,0.998508574859803,0.995674096516938,0.982220804733386,1,1,0.968473418136041,0.933113880010045,0.986712969648241,0.999285459001295,0.900779389624302,0.969678117130765,0.999251216667749,1,1,0.9712399737522,0.964178779357269,1,0.845405377674106,0.998541210018373,0.904233524079239,0.998604325907444,0.999278238808891,0.994600808983569,0.982258522122025,0.953674760576909,0.998504112849905,0.954256810615497,0.855046578358624,0.919131297805786,0.994754553557619,0.999285459001295,0.999301431979014,0.999286478681895,0.912870929175277,1,0.998481396238455,1,1,0.966041704454838,0.884282131006867,1,1,1,1,0.954368227389351,1,1,1,0.993855548585821,0.977252520465218,1,0.873124091416762,0.978557999086287,1,0.917705230918652,1,1,1,1,0.925931262659399,0.995597924334905,0.998431371583323,0.998453208664186,0.993447326591187,0.99054867924922,0.999279279185653,1,0.999260081289737,0.997817385538918,0.991515465631671,0.99713876380658,0.998528328856729,0.990616898240919,0.995661584747544,1,1,1,1,1,0.997908676693162,1,0.996406743680624,0.994497894970189,0.977857034316389,0.999235181532472,0.999232834562952,1,1,1,0.999260081289737,1,1,1,1,1,1,1,1,1,1,0.987345973307187,1,1,0.994178744719016,0.999261174631314,0.997888065224402,1,0.997788423389337,1,1,1,1,0.998497369549363,0.967526218588042,1,1,1,1,1,0.999255675371376,1,1,0.997811015251603,1,1,0.99929453254006,0.997804607670119,1,1,1,1,0.949392064154647,0.998483698900336,1,1,0.915735457744991,0.585980796593117,0.495147328248492,0.922257371463019,0,0.964341895082355,1,1,1,1,0.987822985729045,0.995512318416705,1,0.999218444585567,0.996996990216495,0.994854798642109,0.999270871211844,0.988700202228987,1,1,0.999252336344073,0.962435479022906,1,1,1,1,1,1,1,1
150,0.996222124764496,0.991744699295121,0.997593257641764,0.999274047091252,0.994801301582195,0.996889572558454,1,0.975396901957131,1,0.982880332610215,0.998558038182857,0.999277195424171,0.987640382938831,0.996860274824667,0.96890428330361,0.954083310733685,0.983586224214795,0.99859451792805,0.954774425138499,1,0.99849284013819,0.996894402438093,0.9913418283769,0.997798162466001,0.959797958537171,0.986877084731477,0.975174766216639,0.988165263625116,0.997032634407758,0.997798162466001,0.976937712872641,0.996316746232607,0.980889958359292,0.868164269486516,0.968578509929323,0.809196367768607,0.912055501652853,0.999236349640438,0.957684584460672,0.972173827676672,0.924587539940412,0.970142500145332,0.81805805984676,0.999250093632814,0.999257884869956,0.999254565680977,0.987460319010307,0.989698032832876,0.955077260324798,0.949333749479726,0.995337969947196,0.961689464311048,0.981743627393446,0.989543107560168,0.924761010655871,0.990977259145593,0.921877625794503,0.97000104215044,0.980044040943288,0.992851945536184,0.958065009824413,0.977225124574363,0.99924213706431,0.934646039092236,0.97417939172227,0.947637587460068,0.999272991543305,0.999304347741896,0.952262954087688,1,0.988388575870835,0.971147755022534,0.999225706426682,1,0.999293535764877,0.996531380461131,0.966193707622817,1,1,1,0.998586571731734,1,0.999299474519981,0.997768684463929,1,1,1,1,1,1,1,1,1,1,0.999213527208261,0.998539078840084,1,0.997823718856714,1,1,0.999217221015072,1,0.99848828333824,1,0.997748590014319,1,0.997071736026865,0.998530491491167,1,1,0.999254565680977,0.997627517416751,1,1,1,0.998549672913352,1,0.99856630750647,1,0.999254565680977,0.997738406452735,0.996375486443503,0.997755328258018,0.997001492500339,0.999251216667749,1,0.996987944965241,1,0.998393573259967,0.994169046502282,1,0.999260081289737,1,1,1,1,0.998465079678515,0.999267667422829,0.979195347932048,0.997714282725439,1,0.993168800488234,0.991515465631671,0.989353308855241,0.998532647778906,0.974444089932136,0.969827116530774,0.99455884030142,0.964341895082355,0,0.968147131639364,0.962907928645846,0.998479086572267,0.922347351967337,0.936962107412263,0.948683298050514,0.997854842005733,0.998474446098745,1,1,0.997653496961746,0.993984907833866,1,1,1,0.999207292780691,1,1,1,0.998549672913352,0.990117583444966,0.997811015251603,0.992043273203231,1
151,0.986236214354146,1,0.98962875835592,0.997714282725439,0.999235181532472,0.993589677525056,1,0.989102471648901,1,0.963567698340198,0.982007526231361,1,0.971285862357264,0.954557055941379,0.932905407852265,0.974792090307723,0.996865196048258,0.967458324557755,0.999266593227341,1,0.974872268479119,0.995045386528705,0.985814884202654,1,0.975086483750878,0.9959332893739,1,0.980906987128689,1,0.999274047091252,0.992475438613911,0.999247837426483,0.99683041991903,0.98558893163868,0.992943855411775,0.99527184112475,0.996855338125415,1,0.987137728267282,0.984780850105494,0.986997534818908,0.998495108251917,0.992229874494318,0.984391461092876,0.993911663346989,0.997005981304201,0.991580408901403,0.994690899159838,0.99849284013819,0.644147012051075,0.96178993153822,0.565951192135593,0.808923642490202,0.995571933965376,0.860251066797731,0.963624111659432,0.685360744479763,0.822369620859787,0.998398717947895,0.984829459843799,0.999262264746504,0.99676897378318,0.972122568538307,0.989980479450606,0.801577796948533,0.872079409441338,0.987345973307187,0.988708708457471,0.991554551265111,1,1,1,0.999206034015357,1,1,1,0.990726229358273,1,1,1,1,1,1,0.92935782798388,0.979509253419845,0.997546008570876,1,1,1,1,1,1,1,1,0.996104387217164,0.950381926622983,0.999263351649567,0.900733453756982,0.997634998659921,0.999276149018431,0.943080548871085,1,1,1,0.99922330085369,1,0.97837985396423,0.999217221015072,0.997717760432921,1,0.984203595003549,0.989426299071587,1,1,0.999277195424171,0.994682833567534,1,0.986734858419379,1,1,0.998528328856729,0.991580408901403,0.999247837426483,0.984685159440257,0.989902653949748,0.999203504453473,0.96552002343952,0.996992474391855,0.996140471898149,0.976122855755441,0.976269103051701,0.982007526231361,0.998534797747842,1,1,1,0.997600956160142,1,0.942111439531992,0.987804421815156,1,0.96701943221348,0.984446952592742,0.986608296712738,1,1,1,1,1,0.968147131639364,0,0.626060947500399,1,0.796773797792375,0.986056637474589,0.928051985507751,0.985881644429203,0.990639419580772,1,1,1,0.999264435354679,1,1,1,0.999203504453473,1,1,1,0.971433687616831,0.953906645431699,0.967279040667671,0.981250680241291,1
152,0.988674606469428,1,0.993807989999906,1,0.999279279185653,0.985006647306553,1,0.991416150214421,1,0.9640692036516,0.990280143143728,1,0.964901281354015,0.964927481206888,0.94628460066438,0.979469955294014,0.998495108251917,0.98675438206593,0.995717325074236,1,0.974451074268192,0.996011152829379,0.979735234270931,1,0.960470575177821,0.996067621417552,0.999247837426483,0.983068338247262,1,1,0.993310961716756,0.99924442754607,0.998501871817951,0.985207437026426,0.99426107169286,0.993020465304284,0.995636342818393,1,0.998457979036367,0.985587716975884,0.984059700412482,0.998510795897475,0.991017782086339,0.986311141412139,0.995409310111418,0.990797350275513,0.982034465482072,0.999245567602908,0.991707357784283,0.684024786288392,0.974843840222891,0.44585428051519,0.681228196926276,0.994082788288029,0.808923642490202,0.949481517205654,0.60545275101189,0.791437695825531,0.995366770444021,0.966908083844349,0.99196187183147,0.991489206929469,0.986227345443076,0.996364946167143,0.713448673002487,0.930949336251263,0.992575992351072,0.976759025018755,0.998549672913352,1,0.997804607670119,0.999256781762806,1,1,1,1,0.988320767282612,1,1,1,1,1,1,0.960710734966082,0.986074805763672,1,0.999247837426483,1,1,1,1,1,1,1,0.996965091635306,0.965845299650593,1,0.932768190482041,0.998517419496043,1,0.888251555409881,1,1,1,0.999230473144979,1,0.986556520705222,1,0.998574482525464,0.999251216667749,0.994126234063509,0.985044415242277,1,1,1,0.999267667422829,1,0.99688472763235,1,1,1,0.9970238029234,0.997623759017878,0.989791644741458,0.993280998940956,1,0.9757171659892,1,1,0.978412046403694,0.982501501578149,0.992181271750511,1,1,1,1,1,1,0.936012501511104,0.997778597774834,1,0.988623065485961,0.98371467754299,0.981621711053465,1,1,1,1,1,0.962907928645846,0.626060947500399,0,0.999271932921319,0.810407781712227,0.982789586289904,0.912442250621854,0.986054363104329,0.993846095403958,1,1,1,0.999299474519981,0.998547566408462,1,1,0.994567286153786,1,1,1,0.986812609687146,0.976973121183186,0.972977840941168,0.976005228928899,1
153,0.991926473411699,0.999254565680977,0.994056410948668,0.997109820545357,1,0.963915897922488,0.993106007425558,1,1,0.996941888863635,0.999270871211844,0.994907205889531,0.985610760609162,0.99256495262788,1,1,1,0.998530491491167,1,0.998448408685297,1,0.978979060041633,0.960155679056528,0.991781706012443,0.997050141065987,0.99844599750707,1,0.997801389791568,1,0.99930337852918,0.999278238808891,1,1,0.999257884869956,0.998499624061209,0.998383184067822,1,1,0.999234009845468,1,0.997839392506334,0.993578242535448,1,0.92052208717741,0.967906041546987,0.901225040026049,0.773646826248713,1,0.999251216667749,1,0.935204870854627,1,0.99924213706431,1,0.998510795897475,0.99373034571759,0.99496580765025,0.999253452676831,1,0.875763468019421,1,0.988500959201084,0.91757821379666,0.998604325907444,0.999229286976064,0.998623536856175,0.928856136669042,0.888523316638639,1,0.999256781762806,0.958706236059213,0.969402780251161,0.971537385840777,0.997717760432921,0.947475553069377,0.917371117619178,0.930749839980623,0.996322164811152,0.995519021518757,0.99723756378342,0.974897394179752,0.999260081289737,0.971551567700043,1,1,0.946729262406257,0.972000656416249,0.976269103051701,1,0.9831428011443,1,0.987260626331162,1,0.992608915685963,0.972206349076771,0.994277492358998,0.966309444855873,1,0.984543119103594,1,1,0.985421960351053,0.917573175327928,0.988588443407432,0.970004686024295,1,0.960600233702222,0.991806193377795,0.983761716497414,0.997130553625859,0.983881728570032,0.994650324633076,0.999225706426682,0.999262264746504,1,0.968104476475686,1,0.99365072945774,0.978852878706988,0.979039589862697,0.925929064652558,0.994994605681476,1,0.992205648890108,0.986889454775914,0.953685682316363,0.997785157856609,0.956095894528476,0.970189356746588,0.979096791853289,0.987096233585649,0.988252162034783,0.945313186873322,0.969711765985599,1,1,0.964732429960413,0.97036939691391,0.983962305264698,0.981250680241291,1,0.997019367438576,0.981565239622259,0.99147601653193,1,1,1,0.99923751418574,1,0.998479086572267,1,0.999271932921319,0,0.9963911827435,0.991253476302387,1,0.945392884139941,0.939763958353551,1,0.992779688949853,0.919806047744646,0.97831518015207,0.968339382355324,1,0.977558848241449,1,0.997826871752468,0.991440641417602,0.997179119909306,0.993756442605489,0.994877390384267,0.991031208965115,0.981500437342948,0.996965091635306
154,0.993541374840179,0.994754553557619,0.997080285739274,1,0.993513445061133,0.953315211149149,1,0.994907205889531,1,0.950586375786717,0.996210672237342,1,0.970319776071918,0.973983979926076,0.956384158527647,0.986604964381539,0.991606108680275,0.982313098960939,0.98659656449082,1,0.982351554821122,0.989053618694754,0.960333016371308,0.997627517416751,0.939974294299949,0.986056637474589,0.999255675371376,0.986795537129534,1,0.998604325907444,0.975970279061566,0.99845081239278,0.995629986374176,0.975402818484348,0.989019275022006,0.977367338097732,0.997781882666077,1,0.997693191852648,0.972903325363391,0.971243508852632,0.966445857411535,0.971227873410536,0.989385597851921,0.998406373489374,0.98381396018601,0.96444737034155,0.997710794403014,0.989417691584829,0.731333360956879,0.976712984437216,0.714822905924157,0.855954998546987,0.996401571633658,0.852393395544598,0.961986782265841,0.706590456341367,0.930845395053345,0.984708579399481,0.972446488971524,0.988354770289338,0.983637384336315,0.997675316499162,0.997019367438576,0.782686671150627,0.912221430032805,0.993447326591187,0.990395048928041,0.996385965770791,1,0.993975848795124,0.991124084763919,1,1,0.997833150216506,0.997833150216506,0.999284436402108,1,1,1,1,1,0.99856630750647,0.975447517911504,0.985545074390608,1,0.99447291464009,1,1,1,1,1,1,1,1,0.961769203083567,0.999228097144719,0.967180226054076,1,1,0.984011151166152,1,0.993864972769369,1,0.990726229358273,1,0.980196058819607,0.999243284038434,0.988759478090682,1,0.995525704626168,0.99234877818284,1,1,1,0.98772959664959,1,0.994194435700002,1,0.998562184734436,0.99013258595218,0.996267250877688,0.997076017132899,0.99383661308973,0.991541562795218,1,0.97832560024354,1,0.998508574859803,0.954140486657392,0.97492524494283,0.994029797388005,1,1,1,1,0.995437238555442,0.994738783488566,0.927984076467828,0.995661584747544,1,0.98274380233428,0.987859944518917,0.981952224435127,1,1,1,1,1,0.922347351967337,0.796773797792375,0.810407781712227,0.9963911827435,0,0.955533085905909,0.941922526067182,0.990221653043241,0.995972597409686,1,1,1,0.998438718798008,0.992608915685963,1,1,0.997675316499162,1,1,1,0.982840949167741,0.981034018607275,0.969701104927004,0.98567585251316,1
155,0.993210030866349,0.983118053063363,0.999229286976064,0.991031208965115,0.984437731427856,0.999261174631314,0.979195347932048,1,0.996874992358629,0.997028225226904,1,0.985567036333444,0.986656184847931,0.993522781789126,0.996987944965241,0.997054485501582,0.99383661308973,0.997765360335642,0.982682673120628,1,0.999289520336597,1,0.994393227739309,0.986311141412139,0.995532367828269,1,0.994682833567534,0.996996990216495,0.997050141065987,0.997063136095555,0.999267667422829,0.999256781762806,0.996918328573687,0.988099536487245,0.997778597774834,0.986692166176035,0.991150268438419,0.996894402438093,0.989357044531204,0.998508574859803,0.986608296712738,0.970004686024295,0.985610760609162,0.993893072658339,0.999255675371376,0.994832006747614,0.980196058819607,0.867742006863901,0.928141036229155,0.969566129530195,0.990026601539436,0.97299925460777,0.978543391889864,0.931931923386354,0.953032358680297,0.991409446451475,0.952991128182986,0.999265515875934,0.870927053138519,0.987017395181819,0.941056281111768,0.832266607949801,0.99840382978859,0.859124692984225,0.985740358132539,0.968009534940879,0.998517419496043,0.99242986842425,0.892926333278227,1,0.991793967963386,0.97812235353524,1,1,0.99851521818626,0.996210672237342,0.975447517911504,0.999276149018431,0.999271932921319,1,0.997758682277284,1,0.998523984435339,1,1,1,0.992119656529817,0.999250093632814,1,0.999272991543305,1,0.999250093632814,0.990562402290926,1,0.99844599750707,1,0.992779688949853,1,0.998510795897475,1,1,1,0.997597113067194,0.999231655668348,0.935314765669443,1,0.9970238029234,0.996187557603435,0.998474446098745,0.987586229264169,1,0.989385597851921,1,1,1,0.999254565680977,1,1,1,1,0.996193362658812,0.961806657343101,0.982367341021253,0.941741911594837,0.999268738476245,1,0.994690899159838,0.99571120253755,0.998426434902417,0.995565388348689,1,0.98371467754299,0.998539078840084,1,1,1,0.999224505505695,1,0.979257004838325,0.997109820545357,0.997649820487755,0.997589389824395,0.98952850725316,0.995512318416705,0.995330713789977,0.988483301144345,0.988879717845658,0.994600808983569,0.987822985729045,0.936962107412263,0.986056637474589,0.982789586289904,0.991253476302387,0.955533085905909,0,0.982258522122025,0.996941888863635,0.994625680858367,1,1,0.992619825334483,0.991253476302387,0.994642135191968,1,1,0.980643330601415,1,0.995735588247265,1,0.998517419496043,0.961246086467007,1,0.972845605134017,0.996904017337485
156,0.99923751418574,0.968967062600874,1,1,0.983068338247262,0.987240306682155,1,0.995478499822584,1,0.9092894087779,1,1,0.999252336344073,0.99406522948616,0.980550457022653,0.991304182722933,0.947557836577027,0.998467432049592,0.989494658124333,1,0.996955852906425,0.986523363360794,0.995301461869719,0.999202233618531,0.984949636358896,0.986774991616818,0.99472291830968,0.993230459977284,1,0.99929651767586,0.996227825107326,1,0.999220880286859,0.963012325608519,0.991515465631671,0.943286437451221,0.993210030866349,1,1,0.994854798642109,0.985389449107414,0.97549397859202,0.982634827902932,0.999269806401355,1,0.97835910806948,0.996794863550169,0.997700265257837,0.987914963939699,0.912180145172321,1,0.899306413816742,0.784841017293971,0.996937205669911,0.673481153808901,0.792034543679196,0.918003251806011,0.830615723797807,0.98316378003054,0.998438718798008,0.987289202960469,0.990610120690755,0.999230473144979,0.982480395697815,0.790802586973147,0.984590757748948,1,1,0.981926221504249,1,0.997721227573836,0.99013258595218,1,1,1,1,1,1,1,1,1,1,1,0.994592467121511,0.998497369549363,1,0.997634998659921,1,1,1,1,1,1,1,1,0.985718920912435,1,0.991017782086339,1,1,0.988518563190236,1,1,1,1,1,0.999235181532472,1,0.992006266674268,1,1,0.997649820487755,1,1,1,0.992976893195359,1,1,1,1,0.999246704224545,1,0.997608605584528,1,1,1,0.996987944965241,1,1,0.991316767596301,0.996098307400545,1,1,1,1,1,1,1,0.992921656994095,1,1,0.999199679743744,1,0.991707357784283,1,0.996222124764496,0.995926663313714,1,0.995512318416705,0.948683298050514,0.928051985507751,0.912442250621854,1,0.941922526067182,0.982258522122025,0,0.998517419496043,0.999206034015357,1,1,1,1,0.994550368147641,1,1,0.999185335913656,1,1,1,0.999262264746504,0.999250093632814,0.994730862841547,0.998506347187205,1
157,1,1,0.998485994589724,1,1,0.9970238029234,1,0.984022211037719,0.999277195424171,0.994600808983569,0.999298491670942,0.999280316567447,0.999305314261418,0.992608915685963,0.982448083109765,0.995278219825331,1,0.992111744858267,0.999276149018431,1,0.987420882906575,1,0.996170035717378,1,0.986856792409638,1,0.998517419496043,0.998519614288244,1,1,1,0.994951284010407,0.999269806401355,0.999270871211844,0.998457979036367,0.99923751418574,1,1,0.999271932921319,0.99844599750707,1,0.999256781762806,0.998508574859803,0.440047291205286,0.627969137852521,0.943657731142319,0.880731178936783,0.999289520336597,0.999288509337176,0.993513445061133,0.811548071221492,0.993179154954864,0.991489206929469,0.999272991543305,0.999266593227341,1,0.990091758445067,0.979886213368901,1,0.792153497324718,1,0.999251216667749,0.95220134572441,0.994413364109042,0.991084517440394,0.980922679075972,0.843330834579007,0.855173572487165,0.992331709773613,0.988230268693769,0.992942748798237,0.996349020304828,0.982607368881035,0.988165263625116,0.993541374840179,0.992641548295133,0.986335208160564,0.987212711989923,0.990534916239632,0.990297760864082,0.968563539743467,0.997045783795935,0.998560114443929,0.98645213705323,0.988776299993366,0.952520253237036,0.998481396238455,0.990534916239632,0.998576511733893,0.950482789656074,1,0.999295526506436,1,1,0.942448019534907,1,0.986354836279917,0.997126430841034,0.971657165392621,1,0.992520463437793,0.958177148692173,0.988059273321413,1,0.995591455387729,0.996222124764496,0.996467668227266,0.98492917008558,0.996417043299339,1,0.980922679075972,0.973659197263551,1,0.981902232536987,1,0.993447326591187,0.992641548295133,0.977956766637511,0.977692361093804,0.995154004017824,0.993605618264054,0.994973038179865,1,0.989832706131277,0.971864958684876,0.938913851420781,0.96041036005527,0.975196721453236,0.968009534940879,0.989499183980206,0.995655301682659,0.96330363359115,0.97743009751949,0.989385597851921,0.999279279185653,0.999250093632814,0.995661584747544,0.994108932537258,0.98615598053503,0.983830217462439,1,1,0.998539078840084,0.999285459001295,1,0.99923983265335,0.99840890909563,1,1,0.997854842005733,0.985881644429203,0.986054363104329,0.945392884139941,0.990221653043241,0.996941888863635,0.998517419496043,0,0.812759734857592,0.991071249821234,0.972655175941766,0.990021133093446,0.998534797747842,0.997105637923681,0.996316746232607,0.966957799246881,1,0.982167960584254,0.99927509957853,0.997823718856714,0.986335208160564,0.98540067624983,1,0.981466676030415,0.992289784738854
158,0.992854215718947,1,0.975264100203929,0.996996990216495,1,0.998300763428267,0.999194522624032,0.988130143220519,0.997728130348015,0.995381037662587,0.985207437026426,0.996987944965241,1,0.997714282725439,0.988217556263087,0.993399267798783,0.999212288180241,0.987115793795969,0.996965091635306,0.999225706426682,0.980848476029137,1,0.99582461641931,1,0.987017395181819,1,0.994541869569398,1,0.998448408685297,1,1,0.999246704224545,0.999167706888681,1,1,1,0.998521802591765,1,0.996042722901574,0.998441152598636,1,1,0.999232834562952,0.727796331400482,0.73767475072344,0.812776759390954,0.827218248234092,0.991580408901403,0.999243284038434,0.996946557757431,0.920890447168541,0.996164159242474,0.996233508273798,0.998528328856729,0.999212288180241,1,0.995597924334905,0.99356906512808,0.998431371583323,0.902799546933633,1,0.992031745523793,0.986284142758267,0.997071736026865,0.998448408685297,0.995604374325183,0.530643903965578,0.664752603954909,0.984614467116425,0.99840890909563,0.990162454724975,0.984050014165818,0.989002022242624,0.997693191852648,0.991618899824231,0.966369995261616,0.964873875225164,0.99392091631014,0.979280621822776,0.998469777221356,0.956552283999536,0.996835435102578,0.99159327843253,0.994211239353081,1,0.961874862979858,0.994498975950274,0.97253299863631,1,0.959264193758544,0.992684612817576,0.994108932537258,1,1,0.970334057556646,1,0.982008699183117,0.998499624061209,0.977232788454001,0.99683041991903,1,0.965135679822517,0.979214358296319,0.998457979036367,0.998401277954454,0.987878339907213,0.995416324226494,0.989949493661167,0.994642135191968,1,0.984414630604632,0.981861643808179,1,0.994481629137423,1,0.993807989999906,0.990977259145593,0.993749938772309,0.983445056474676,0.99692779611908,0.988553609956085,0.983519470970004,1,0.988412123228779,0.981789068199524,0.981722734563611,0.96809754865198,0.962195539781823,0.973794568720203,0.988876183450026,0.999231655668348,0.945777676224194,0.959071664102068,0.994533344442871,0.998506347187205,1,0.99213205714198,0.996181734815735,0.992943855411775,0.985411886150078,1,0.999209798375214,0.998455597533968,1,1,1,1,1,0.999218444585567,0.998474446098745,0.990639419580772,0.993846095403958,0.939763958353551,0.995972597409686,0.994625680858367,0.999206034015357,0.812759734857592,0,0.996850385877389,0.987289202960469,0.996763745557996,0.976697288246341,0.996122513509008,0.997714282725439,0.949469608420108,0.999160721631413,0.999220880286859,0.999228097144719,0.998558038182857,0.993301003861869,0.988004363963766,1,0.979331868720154,0.996870101868844
159,1,1,1,0.999262264746504,1,1,0.999255675371376,0.997758682277284,0.996079953550625,1,1,0.996978845059527,1,1,1,0.996396384676141,1,1,1,0.998564249080093,1,1,1,0.999262264746504,1,1,0.999229286976064,1,0.991382526360306,1,1,0.992325289470305,0.999209798375214,1,1,1,0.999266593227341,0.987513281810338,1,1,1,1,1,0.997093017105487,0.987549862393411,0.999261174631314,0.998523984435339,1,1,1,0.998385793943597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997093017105487,0.999234009845468,0.997741811193914,1,0.560299635436378,0.991694835428995,0.995545634871205,0.899172196132572,0.55562120078272,0.977074317011338,0.984460763867567,0.998521802591765,0.861866531607764,0.859550356664726,0.719659952867459,0.941257091490259,0.652862549237373,0.974463868972459,1,1,0.997703785718335,1,0.998474446098745,0.93317772620922,0.990683026679497,0.949777421997023,0.972114826494285,0.997804607670119,0.974244600894909,1,1,1,1,0.999284436402108,0.999269806401355,1,0.979010489454295,1,0.985569228857649,1,0.954769797309099,1,0.99226593184838,1,1,1,1,0.993846095403958,0.877453595371331,0.987458006085824,1,0.946837608952004,1,0.97292730308692,0.980316015504629,1,1,0.997734991429173,1,1,0.983685691902182,1,1,0.999225706426682,1,1,1,0.997142851303588,0.992876838486922,0.907287568363701,0.880115432544604,1,0.990280143143728,1,1,0.998549672913352,0.999240986607909,1,1,0.995366770444021,0.993984907833866,0.994100243495417,0.996805103655196,0.996996990216495,1,1,1,1,1,1,1,0.991071249821234,0.996850385877389,0,0.781788290255463,0.926631866784946,0.980609643672956,1,0.922322466945089,0.990783213496671,0.999226903633956,0.918790232686043,1,1,1,1,1,1,1
160,1,1,0.998467432049592,1,1,1,0.999251216667749,0.993330788876488,0.999268738476245,1,1,0.999262264746504,1,1,1,1,1,0.993466354726697,1,1,0.999271932921319,1,1,1,0.999235181532472,1,1,0.998558038182857,0.997814205036652,1,1,0.995642680797728,1,1,0.999238675184652,1,1,0.990881268543807,0.999250093632814,0.999243284038434,1,0.999264435354679,1,0.979826092527461,0.955276342948119,0.995584967399958,0.994318135830174,1,1,1,0.990624793027045,1,1,1,1,1,1,0.999286478681895,1,0.992851945536184,1,1,0.997032634407758,1,1,0.990576085538603,0.98998973796444,0.988059273321413,1,0.765536747405314,0.982160537323184,0.990802775957491,0.717771111866722,0.781944339545103,0.965850471277585,0.973056565909593,0.994413364109042,0.806988290684853,0.808047756305646,0.815631189501809,0.900748309868243,0.727960855609194,0.970613411961851,1,0.997811015251603,0.986185061542587,1,0.991584703121063,0.966621716029307,0.957748467516925,0.984798246447919,0.985631436962744,1,0.994892341648161,0.999268738476245,1,0.997710794403014,1,0.995698904796463,0.996289412064884,1,0.933381571353539,1,0.986717341041046,1,0.924195567726512,1,0.997067442366186,1,1,1,0.99849284013819,0.99696969000249,0.831291029735918,0.99929651767586,1,0.964350552856957,0.998523984435339,0.971299600391117,0.957982513647249,1,1,1,1,0.999277195424171,0.961830028996905,0.999266593227341,0.999266593227341,0.998517419496043,1,1,1,0.994467454088559,0.97648514498727,0.96672961322826,0.963795947030071,1,0.979062580181473,1,0.999265515875934,0.999325918359532,1,1,0.998551773316843,0.992976893195359,0.995471674846495,0.995337969947196,0.997037030524286,0.994854798642109,1,1,1,0.992779688949853,1,1,1,0.972655175941766,0.987289202960469,0.781788290255463,0,0.784187882268501,0.979481369655085,1,0.941305992498849,0.95646805001012,1,0.830927229484043,0.997940265578332,0.989992600228103,1,1,1,0.999282382397711,0.998528328856729
161,1,1,0.999238675184652,0.999267667422829,1,0.995532367828269,0.997788423389337,1,1,0.999256781762806,1,1,0.986373322240148,0.999238675184652,0.999198396664764,1,1,1,1,0.999257884869956,1,1,0.989271720300022,0.993418575663,1,0.998474446098745,1,0.999248967224134,0.99696969000249,0.999297506060121,1,1,0.999191919059948,0.999264435354679,1,0.999194522624032,1,0.999258984707427,1,1,0.999248967224134,0.994236263232456,1,0.990580637807947,0.993788759783088,0.984437731427856,0.969440464811953,1,0.998572447523426,1,0.987440631916705,0.999211045242072,1,0.998574482525464,1,1,1,1,0.998457979036367,0.973602378743912,0.999276149018431,0.996110448115429,0.994674743431254,0.997071736026865,1,1,0.989288137898616,0.975579000371017,0.999248967224134,0.915334822804113,0.942538702066375,0.974996043043569,0.69757232087945,0.909384116938911,0.918883316418556,0.942985448926031,0.97074037417406,0.896158900638608,0.796537827817443,0.925930152682274,0.950857399145805,0.900220835971274,0.927559547242785,1,1,0.963157804295248,1,0.977355554850442,0.994847223714059,0.986227345443076,0.995610805441769,0.976341556831305,0.994374076314625,0.991369002944918,1,1,0.994584099442675,1,0.997801389791568,0.991866778075156,1,0.982394337470644,0.997682499781554,0.970008146884425,0.990192143212862,0.981866844332774,0.992748272699569,1,1,0.992372123555948,1,0.999212288180241,0.992057062466607,0.963464575644708,0.999271932921319,1,0.992597973735151,1,0.995578460287403,0.840375781425152,0.998574482525464,1,0.999247837426483,0.997762026288249,0.999277195424171,0.995464829235239,1,0.99924442754607,0.99922330085369,1,1,1,0.990697472229278,0.914632575893504,0.996987944965241,0.992418389500482,0.998517419496043,0.909832161408649,0.996913572885219,0.999256781762806,0.994091528783648,0.999251216667749,0.991878787660954,0.994244556516936,1,0.999281350967186,0.999203504453473,0.99168227519693,0.999270871211844,0.997653496961746,1,1,0.919806047744646,1,0.992619825334483,1,0.990021133093446,0.996763745557996,0.926631866784946,0.784187882268501,0,0.934315093302306,1,0.98896735352199,0.953176650540933,1,0.939574695715038,0.984754098242685,0.960652374164742,1,1,1,0.997817385538918,0.997664457691046
